"","Date","Time","Ptch.rad.","Roll.rad.","Yaw.rad.","FM","X1RSS.dB.","X2RSS.dB.","RQly...","RSNR.dB.","RFMD","TPWR.mW.","TRSS.dB.","TQly...","TSNR.dB.","lat","lon","GSpd.kmh.","Hdg...","Alt.m.","Sats","RxBt.V.","Curr.A.","Capa.mAh.","Rud","Ele","Thr","Ail","S1","S2","SA","SB","SC","SD","SF","SH","LSW","TxBat.V."
"558","2019-03-29","13:50:55.910",-0.03,-0.31,-1.81,0,36,36,100,69,2,25,41,100,60,44.654745,-123.051033,9.3,31.2,80,13,16.4,0,1,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"559","2019-03-29","13:50:56.910",0.09,-0.29,-1.75,0,36,36,100,74,2,25,39,100,64,44.654752,-123.051033,4,31.2,79,13,16.4,0,1,-3,-6,-1024,3,719,108,-1,-1,-1,-1,-1,-1,0,7.3
"560","2019-03-29","13:50:57.910",0.03,-0.03,-1.67,0,37,37,100,67,2,25,39,100,66,44.654755,-123.05102,1.1,31.2,78,13,16.4,0,1,-3,-6,-1024,2,718,107,-1,-1,-1,-1,-1,-1,0,7.3
"561","2019-03-29","13:50:58.910",0.03,-0.03,-1.67,0,26,26,100,78,2,25,30,100,70,44.654758,-123.05102,1.1,31.2,78,13,16.4,0,1,-3,-5,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"562","2019-03-29","13:50:59.910",0.03,-0.03,-1.67,0,28,28,100,76,2,25,30,100,71,44.654758,-123.05102,9,31.2,78,13,16.4,0,1,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"563","2019-03-29","13:51:00.910",0.03,-0.03,-1.67,0,30,30,100,75,2,25,29,100,73,44.654761,-123.05102,3.2,31.2,78,12,16.4,0,1,-3,-5,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"564","2019-03-29","13:51:01.910",-0.27,-0.29,-1.87,0,43,43,100,61,2,25,35,99,62,44.654761,-123.05102,9.3,31.2,78,13,16.4,0,1,-3,-6,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.3
"565","2019-03-29","13:51:02.910",0.21,-0.62,-1.87,0,39,39,100,66,2,25,35,100,69,44.654764,-123.05102,10.1,31.2,77,13,16.4,0,1,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"566","2019-03-29","13:51:03.910",0.2,-0.6,-1.86,0,40,40,100,65,2,25,40,100,63,44.654761,-123.05102,2.2,31.2,78,13,16.4,0,1,-3,-5,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.3
"567","2019-03-29","13:51:04.910",0.2,-0.6,-1.86,0,39,39,100,62,2,25,39,100,63,44.654758,-123.051008,2.2,31.2,79,13,16.4,0,1,-3,-5,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.3
"568","2019-03-29","13:51:05.910",0.2,-0.6,-1.85,0,32,32,100,78,2,25,28,100,75,44.654752,-123.051008,2.5,31.2,80,13,16.4,0,1,-3,-5,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.3
"569","2019-03-29","13:51:06.910",0.22,-0.59,-1.86,0,34,34,100,66,2,25,30,100,72,44.654745,-123.051008,6.1,31.2,80,13,16.4,0,2,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"570","2019-03-29","13:51:07.910",0.19,-0.57,-1.86,0,38,38,100,65,2,25,34,100,68,44.654745,-123.05102,2.5,31.2,81,13,16.4,0,2,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"571","2019-03-29","13:51:08.910",0.2,-0.57,-1.85,0,36,36,100,70,2,25,34,100,69,44.654745,-123.051008,0.4,31.2,81,12,16.4,0,2,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"572","2019-03-29","13:51:09.910",-0.25,-0.28,-1.87,0,33,33,100,70,2,25,43,100,65,44.654745,-123.051008,15.8,31.2,81,13,16.4,0,2,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"573","2019-03-29","13:51:10.910",-0.25,-0.28,-1.87,0,25,25,100,79,2,25,26,100,77,44.654745,-123.051008,15.8,31.2,81,13,16.4,0,2,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"574","2019-03-29","13:51:11.910",0.06,0,-1.9,0,27,27,100,84,2,25,32,100,69,44.654745,-123.051008,3.6,31.2,81,13,16.4,0,2,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"575","2019-03-29","13:51:12.910",0.09,-0.01,-1.9,0,28,28,100,83,2,25,34,100,74,44.654745,-123.051008,0.7,31.2,80,13,16.4,0,2,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"576","2019-03-29","13:51:13.910",0.09,-0.02,-1.9,0,27,27,100,80,2,25,34,100,75,44.654745,-123.051008,7.9,31.2,80,13,16.4,0,2,-3,-6,-1024,3,718,107,-1,-1,-1,-1,-1,-1,0,7.3
"577","2019-03-29","13:51:14.910",0.09,-0.02,-1.9,0,29,29,100,78,2,25,31,100,75,44.654752,-123.051008,1.8,31.2,80,13,16.4,0,2,-3,-5,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"578","2019-03-29","13:51:15.910",0.09,-0.01,-1.9,0,29,29,100,74,2,25,30,99,74,44.654755,-123.050995,3.2,31.2,80,13,16.4,0,2,-3,-5,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"579","2019-03-29","13:51:16.910",0.09,-0.01,-1.9,0,28,28,100,77,2,25,32,100,67,44.654758,-123.050995,3.2,31.2,79,13,16.4,0,2,-3,-5,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"580","2019-03-29","13:51:17.910",0.09,-0.02,-1.9,0,26,26,100,81,2,25,27,100,75,44.654761,-123.050995,7.6,31.2,78,13,16.4,0,2,-4,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"581","2019-03-29","13:51:18.910",0.09,-0.02,-1.9,0,27,27,100,76,2,25,37,100,70,44.654764,-123.050995,4.6,31.2,78,13,16.4,0,2,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"582","2019-03-29","13:51:19.910",0.09,-0.01,-1.9,0,26,26,100,80,2,25,26,100,75,44.654771,-123.050995,5.8,31.2,78,13,16.4,0,2,-3,-6,-1024,3,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"583","2019-03-29","13:51:20.910",0.09,-0.01,-1.9,0,26,26,100,78,2,25,34,99,73,44.654771,-123.050995,5.4,31.2,77,13,16.4,0,2,-3,-6,-1024,2,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"584","2019-03-29","13:51:21.910",0.09,-0.01,-1.9,0,31,31,100,67,2,25,31,100,69,44.654771,-123.050995,5.4,31.2,77,13,16.4,0.1,2,-5,-6,355,2,718,108,-1,-1,-1,-1,-1,-1,0,7.3
"585","2019-03-29","13:51:22.910",0.09,-0.01,-1.9,0,27,27,100,82,2,25,31,100,75,44.654771,-123.050995,5.4,31.2,77,13,16.4,0,2,-3,-5,-1024,3,718,108,-1,0,-1,-1,-1,-1,0,7.3
"586","2019-03-29","13:51:23.910",0.09,-0.01,-1.9,0,27,27,100,83,2,25,30,100,73,44.654771,-123.050995,2.2,31.2,78,13,16.4,0,2,-3,-6,-1024,3,717,107,-1,-1,-1,-1,-1,-1,0,7.3
"587","2019-03-29","13:51:24.910",0.09,-0.01,-1.9,0,31,31,100,75,2,25,31,100,72,44.654771,-123.050995,2.9,31.2,78,13,16.4,0.1,2,-3,-5,-1024,3,716,108,-1,-1,-1,-1,-1,-1,0,7.3
"588","2019-03-29","13:51:25.910",0.05,0,-1.43,0,31,31,100,71,2,25,29,99,74,44.654764,-123.050995,7.6,31.2,78,13,16.4,0,2,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"589","2019-03-29","13:51:26.910",0.07,-0.01,-1.4,0,31,31,100,70,2,25,30,100,71,44.654771,-123.050995,2.5,31.2,78,13,16.4,0,2,-3,-6,-1024,3,715,108,-1,0,-1,-1,-1,-1,0,7.3
"590","2019-03-29","13:51:27.910",0.07,-0.01,-1.39,0,30,30,100,66,2,25,28,100,74,44.654771,-123.050995,8.3,31.2,78,13,16.4,2.2,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"591","2019-03-29","13:51:28.910",0.07,-0.01,-1.39,0,29,29,100,80,2,25,27,100,75,44.654771,-123.050995,8.3,31.2,78,13,16.4,0.4,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"592","2019-03-29","13:51:29.910",0.07,-0.01,-1.39,0,29,29,100,74,2,25,28,100,76,44.654774,-123.050982,6.5,31.2,77,13,16.4,0.4,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"593","2019-03-29","13:51:30.910",0.07,-0.01,-1.39,0,29,29,100,70,2,25,27,100,77,44.654774,-123.050982,5.4,31.2,77,13,16.4,0,3,-3,-5,-1024,2,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"594","2019-03-29","13:51:31.910",0.07,-0.06,-1.58,0,34,34,100,68,2,25,35,100,66,44.654777,-123.050982,8.3,31.2,76,13,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"595","2019-03-29","13:51:32.910",0.02,-0.02,-1.26,0,29,29,100,70,2,25,29,100,75,44.654774,-123.050982,7.9,31.2,76,13,16.4,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"596","2019-03-29","13:51:33.910",0.01,-0.01,-1.27,0,26,26,100,80,2,25,27,100,78,44.654774,-123.050969,8.3,31.2,76,13,16.4,0,3,-3,-5,-1024,2,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"597","2019-03-29","13:51:34.910",0.01,-0.01,-1.27,0,27,27,100,78,2,25,27,100,75,44.654774,-123.050969,8.3,31.2,76,13,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"598","2019-03-29","13:51:35.910",0,-0.01,-1.15,0,29,29,100,77,2,25,30,100,75,44.654777,-123.050969,4.6,31.2,75,13,16.4,0,3,-3,-6,-1024,3,714,107,-1,-1,-1,-1,-1,-1,0,7.3
"599","2019-03-29","13:51:36.910",0,-0.01,-1.15,0,36,36,100,70,2,25,36,100,67,44.654777,-123.050969,3.2,31.2,74,13,16.4,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"600","2019-03-29","13:51:37.910",0,-0.01,-1.15,0,35,35,100,71,2,25,37,100,64,44.65478,-123.050969,2.9,31.2,74,5,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"601","2019-03-29","13:51:38.910",0,-0.01,-1.15,0,33,33,100,72,2,25,38,100,65,44.654777,-123.050956,39.2,-8.03,74,6,16.4,0,3,-3,-6,-1024,2,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"602","2019-03-29","13:51:39.910",0,-0.01,-1.15,0,38,38,100,60,2,25,51,100,61,44.654774,-123.050956,2.9,-8.03,73,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"603","2019-03-29","13:51:40.910",0,-0.01,-1.15,0,24,24,100,82,2,25,24,100,77,44.654777,-123.050969,2.9,-8.03,73,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"604","2019-03-29","13:51:41.910",0,0,-1.21,0,26,26,100,82,2,25,25,100,78,44.654777,-123.050969,9.7,-8.03,73,7,16.4,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"605","2019-03-29","13:51:42.910",0,0,-1.28,0,27,27,100,79,2,25,26,100,77,44.654774,-123.050969,12.2,-8.03,73,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"606","2019-03-29","13:51:43.910",0.01,0,-1.16,0,28,28,100,79,2,25,28,100,75,44.654774,-123.050969,4.6,-8.03,72,7,16.4,0,3,-3,-5,-1024,3,714,107,-1,-1,-1,-1,-1,-1,0,7.3
"607","2019-03-29","13:51:44.910",0,-0.01,-1.16,0,29,29,100,75,2,25,30,100,71,44.654774,-123.050969,2.2,-8.03,72,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"608","2019-03-29","13:51:45.910",0,-0.01,-1.16,0,30,30,100,71,2,25,31,100,71,44.654771,-123.050969,4,-8.03,73,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"609","2019-03-29","13:51:46.910",0,-0.01,-1.16,0,28,28,100,79,2,25,31,100,71,44.654771,-123.050982,4,-8.03,73,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"610","2019-03-29","13:51:47.910",0,-0.01,-1.16,0,29,29,100,77,2,25,31,100,72,44.654771,-123.050982,1.4,-8.03,74,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"611","2019-03-29","13:51:48.910",0,-0.01,-1.16,0,29,29,100,80,2,25,30,100,71,44.654764,-123.050982,2.9,-8.03,74,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"612","2019-03-29","13:51:49.910",0,-0.01,-1.16,0,27,27,100,70,2,25,30,100,73,44.654761,-123.050982,2.9,-8.03,74,7,16.4,0,3,-4,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"613","2019-03-29","13:51:50.910",0,-0.01,-1.16,0,28,28,100,76,2,25,30,100,74,44.654758,-123.050995,4.3,-8.03,75,7,16.4,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"614","2019-03-29","13:51:51.910",0,-0.01,-1.16,0,29,29,100,74,2,25,30,100,73,44.654755,-123.050995,3.2,-8.03,75,6,16.4,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"615","2019-03-29","13:51:52.910",0,-0.01,-1.16,0,29,29,100,79,2,25,30,99,75,44.654752,-123.050995,3.2,-8.03,75,6,16.4,0,3,-3,-5,-1024,3,714,107,-1,-1,-1,-1,-1,-1,0,7.3
"616","2019-03-29","13:51:53.910",0,-0.01,-1.16,0,27,27,100,75,2,25,28,100,74,44.654745,-123.050995,8.6,-8.03,76,6,16.4,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"617","2019-03-29","13:51:54.910",0,-0.01,-1.16,0,29,29,100,74,2,25,30,100,75,44.654745,-123.050995,6.1,-8.03,76,6,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"618","2019-03-29","13:51:55.910",0,-0.01,-1.16,0,24,24,100,71,2,25,27,100,77,44.654742,-123.050995,2.5,-8.03,76,6,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"619","2019-03-29","13:51:56.910",-0.01,0.01,-1.6,0,48,48,100,59,2,25,29,100,75,44.654739,-123.050995,6.5,-8.03,77,7,16.4,0,3,-3,-5,-1024,3,714,107,-1,-1,-1,-1,-1,-1,0,7.3
"620","2019-03-29","13:51:57.910",0.1,-0.24,-2.05,0,23,23,100,86,2,25,23,100,81,44.654739,-123.051008,5.4,-8.03,77,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"621","2019-03-29","13:51:58.910",0.1,-0.24,-2.05,0,30,30,100,77,2,25,25,100,77,44.654739,-123.051008,5.4,-8.03,77,7,16.4,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"622","2019-03-29","13:51:59.910",0.05,-0.09,-2.01,0,33,33,100,73,2,25,29,100,75,44.654736,-123.051008,3.2,-8.03,77,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"623","2019-03-29","13:52:00.910",0.08,-0.21,-2.01,0,28,28,100,79,2,25,24,100,76,44.654739,-123.051008,8.3,-8.03,77,7,16.4,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"624","2019-03-29","13:52:01.910",0.08,-0.2,-2.03,0,29,29,100,76,2,25,25,100,79,44.654739,-123.05102,2.9,-8.03,77,7,16.4,0,3,-3,-5,-1024,3,714,107,-1,-1,-1,-1,-1,-1,0,7.3
"625","2019-03-29","13:52:02.910",-0.35,-0.04,-2.12,0,37,37,100,71,2,25,29,100,77,44.654742,-123.05102,7.6,-8.03,77,7,16.4,0,3,-3,-6,-1024,2,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"626","2019-03-29","13:52:03.910",-0.35,-0.04,-2.12,0,50,50,100,56,2,25,40,100,63,44.654742,-123.05102,1.4,-8.03,77,7,16.4,0,3,-3,-6,-1024,2,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"627","2019-03-29","13:52:04.910",-0.42,-0.05,-2.12,0,55,55,100,49,2,25,36,99,66,44.654742,-123.05102,1.4,-8.03,77,7,16.4,0,3,-3,-5,-1024,3,715,107,-1,-1,-1,-1,-1,-1,0,7.3
"628","2019-03-29","13:52:05.910",-0.32,-0.06,-2.1,0,51,51,100,50,2,25,37,100,66,44.654742,-123.05102,4.6,-8.03,77,7,16.4,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"629","2019-03-29","13:52:06.910",-0.34,-0.08,-2.11,0,50,50,100,53,2,25,39,100,63,44.654742,-123.05102,0.7,-8.03,77,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"630","2019-03-29","13:52:07.910",-0.27,-0.13,-2.1,0,59,59,100,33,2,25,38,100,63,44.654742,-123.05102,1.1,-8.03,78,7,16.4,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"631","2019-03-29","13:52:08.910",-0.28,-0.11,-2.12,0,41,41,100,59,2,25,36,100,67,44.654742,-123.05102,4.6,-8.03,77,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"632","2019-03-29","13:52:09.910",-0.38,-0.02,-2.09,0,40,40,100,61,2,25,39,100,67,44.654742,-123.05102,6.1,-8.03,78,6,16.4,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"633","2019-03-29","13:52:10.910",-0.38,-0.02,-2.09,0,35,35,100,65,2,25,30,100,73,44.654742,-123.05102,6.1,-8.03,78,6,16.4,0,3,-3,-5,-1024,2,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"634","2019-03-29","13:52:11.910",-0.36,0,-2.14,0,45,45,100,64,2,25,37,100,64,44.654739,-123.05102,15.8,-8.03,78,6,16.4,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"635","2019-03-29","13:52:12.910",-0.1,-0.57,-2.26,0,29,29,100,78,2,25,25,100,79,44.654739,-123.05102,5.8,-8.03,78,6,16.4,0,3,-3,-5,-1024,2,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"636","2019-03-29","13:52:13.910",0.37,-2.12,-2.67,0,26,26,100,62,2,25,27,100,77,44.654736,-123.05102,6.5,-8.03,78,13,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"637","2019-03-29","13:52:14.910",0.19,-3.11,-2.02,0,24,24,100,80,2,25,21,100,82,44.654736,-123.05102,31.7,-8.03,77,13,16.4,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"638","2019-03-29","13:52:15.910",0.18,-3.1,-2.02,0,28,28,100,75,2,25,30,100,76,44.654732,-123.05102,2.9,-8.03,77,13,16.4,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"639","2019-03-29","13:52:16.910",0.18,-3.1,-2.02,0,30,30,100,79,2,25,31,100,74,44.654736,-123.05102,2.9,-8.03,76,13,16.4,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"640","2019-03-29","13:52:17.910",0.16,-3.06,-1.97,0,26,26,100,78,2,25,24,100,80,44.654739,-123.05102,4.6,-8.03,75,13,16.4,0,3,-3,-6,-1024,2,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"641","2019-03-29","13:52:18.910",0.15,-3.08,-1.96,0,27,27,100,79,2,25,25,100,76,44.654742,-123.05102,9.7,-8.03,75,12,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"642","2019-03-29","13:52:19.910",0.15,-3.07,-1.96,0,30,30,100,75,2,25,31,100,73,44.654742,-123.05102,4,-8.03,74,13,16.4,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"643","2019-03-29","13:52:20.910",0.15,-3.1,-1.92,0,29,29,100,75,2,25,28,100,74,44.654742,-123.05102,2.9,-8.03,74,13,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"644","2019-03-29","13:52:21.910",0.15,-3.11,-1.87,0,34,34,100,74,2,25,35,100,66,44.654745,-123.05102,4.3,-8.03,73,13,16.4,0,3,-3,-6,-1024,2,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"645","2019-03-29","13:52:22.910",0.15,-3.11,-1.87,0,33,33,100,73,2,25,30,100,75,44.654745,-123.05102,4.3,-8.03,73,13,16.4,0,3,-3,-5,-1024,2,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"646","2019-03-29","13:52:23.910",0.14,3.13,-1.88,0,26,26,100,80,2,25,26,100,76,44.654745,-123.051033,14,-8.03,73,13,16.4,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"647","2019-03-29","13:52:24.910",0.14,-3.11,-1.88,0,29,29,100,76,2,25,28,100,73,44.654755,-123.05102,1.4,-8.03,72,11,16.4,0,3,-3,-5,-1024,3,714,107,-1,-1,-1,-1,-1,-1,0,7.3
"648","2019-03-29","13:52:25.910",0.14,-3.11,-1.83,0,26,26,100,69,2,25,24,100,76,44.654752,-123.051033,7.2,-8.03,71,5,16.4,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"649","2019-03-29","13:52:26.910",0.14,-3.13,-1.83,0,28,28,100,76,2,25,28,99,75,44.654752,-123.051046,7.2,-8.03,71,5,16.4,0,3,-3,-5,-1024,2,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"650","2019-03-29","13:52:27.910",0.14,-3.12,-1.83,0,29,29,100,78,2,25,28,100,74,44.654752,-123.051046,9.3,9.72,71,6,16.4,0,3,-3,-5,-1024,2,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"651","2019-03-29","13:52:28.910",0.14,-3.12,-1.83,0,26,26,100,75,2,25,26,100,75,44.654755,-123.051046,9.3,9.72,71,6,16.4,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"652","2019-03-29","13:52:29.910",0.14,-3.13,-1.82,0,28,28,100,75,2,25,29,100,74,44.654755,-123.051033,40,9.72,70,7,16.4,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"653","2019-03-29","13:52:30.910",0.14,-3.05,-1.85,0,40,40,100,64,2,25,41,100,61,44.654758,-123.051033,8.3,9.72,69,7,16.4,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"654","2019-03-29","13:52:31.910",0.14,-3.11,-1.84,0,33,33,100,71,2,25,33,100,72,44.654761,-123.051033,5.8,9.72,69,7,16.4,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"655","2019-03-29","13:52:32.910",0.14,-3.12,-1.84,0,32,32,100,71,2,25,34,100,71,44.654764,-123.05102,4,9.72,69,8,16.4,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"656","2019-03-29","13:52:33.910",0.14,-3.12,-1.84,0,31,31,100,71,2,25,31,100,73,44.654764,-123.05102,4.3,9.72,69,8,16.4,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"657","2019-03-29","13:52:34.910",0.14,-3.1,-1.84,0,27,27,100,72,2,25,26,100,77,44.654764,-123.05102,4.3,9.72,69,8,16.4,0,3,-3,-6,-1024,3,714,107,-1,-1,-1,-1,-1,-1,0,7.3
"658","2019-03-29","13:52:35.910",0.15,3.13,-1.82,0,27,27,100,80,2,25,25,99,77,44.654771,-123.05102,4,9.72,69,8,16.4,0,3,-3,-6,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"659","2019-03-29","13:52:36.910",0.14,-3.12,-1.82,0,33,33,100,68,2,25,37,100,66,44.654771,-123.05102,11.2,9.72,69,8,16.4,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"660","2019-03-29","13:52:37.910",0.14,-3.12,-1.83,0,26,26,100,77,2,25,25,100,77,44.654771,-123.05102,10.8,9.72,69,8,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"661","2019-03-29","13:52:38.910",0.14,-3.12,-1.82,0,30,30,100,73,2,25,30,100,69,44.654771,-123.05102,5,9.72,69,8,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"662","2019-03-29","13:52:39.910",0.14,-3.12,-1.82,0,28,28,100,74,2,25,27,100,76,44.654774,-123.05102,16.2,-23.63,68,8,16.4,0,3,-3,-6,-1024,3,714,107,-1,-1,-1,-1,-1,-1,0,7.3
"663","2019-03-29","13:52:40.910",0.14,-3.13,-1.82,0,26,26,100,70,2,25,27,100,74,44.654774,-123.05102,16.2,-23.63,68,7,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"664","2019-03-29","13:52:41.910",0.14,-3.08,-1.82,0,30,30,100,80,2,25,30,100,73,44.654777,-123.051008,16.2,-23.63,68,7,16.4,0,3,-3,-6,-1024,2,714,107,-1,-1,-1,-1,-1,-1,0,7.3
"665","2019-03-29","13:52:42.910",0.14,-3.07,-1.81,0,30,30,100,76,2,25,30,100,74,44.65478,-123.051008,8.3,-23.63,68,7,16.4,0,3,-3,-5,-1024,2,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"666","2019-03-29","13:52:43.910",0.13,-3.13,-1.8,0,29,29,100,78,2,25,29,100,76,44.65478,-123.051008,5.8,-11.23,68,8,16.4,0,3,-3,-5,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"667","2019-03-29","13:52:44.910",0.14,-3.12,-1.79,0,30,30,100,75,2,25,29,100,74,44.65478,-123.051008,3.2,-11.23,68,8,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
"668","2019-03-29","13:52:45.910",0.13,-3.12,-1.82,0,32,32,100,74,2,25,31,100,70,44.654784,-123.050995,2.9,-11.23,68,8,16.4,0,3,-3,-6,-1024,3,715,108,-1,-1,-1,-1,-1,-1,0,7.3
"669","2019-03-29","13:52:46.910",0.13,-3.12,-1.82,0,29,29,100,64,2,25,30,99,74,44.654784,-123.050995,2.9,-11.23,68,8,16.4,0,3,-3,-5,-1024,3,714,108,-1,-1,-1,-1,-1,-1,0,7.3
